


################################################################################
################################################################################
			Nova Captura
2017-10-05 13:32:21.370084
2017-10-05 13:32:21.403086
2017-10-05 13:32:21.437088
2017-10-05 13:32:21.467090
2017-10-05 13:32:21.501092
2017-10-05 13:32:21.535094
2017-10-05 13:32:21.567096
2017-10-05 13:32:21.602098
2017-10-05 13:32:21.635100
2017-10-05 13:32:21.668101
2017-10-05 13:32:21.707104
2017-10-05 13:32:21.738105
2017-10-05 13:32:21.768107
2017-10-05 13:32:21.801109
2017-10-05 13:32:21.848112
2017-10-05 13:32:21.868113
2017-10-05 13:32:21.904115
2017-10-05 13:32:21.937117
2017-10-05 13:32:21.969119
2017-10-05 13:32:22.001121
2017-10-05 13:32:22.037123
2017-10-05 13:32:22.070124
2017-10-05 13:32:22.101126
2017-10-05 13:32:22.136128
2017-10-05 13:32:22.169130
2017-10-05 13:32:22.201132
2017-10-05 13:32:22.235134
2017-10-05 13:32:22.270136
2017-10-05 13:32:22.304138
2017-10-05 13:32:22.347140
2017-10-05 13:32:22.368142
2017-10-05 13:32:22.408144
2017-10-05 13:32:22.439146
2017-10-05 13:32:22.474148
2017-10-05 13:32:22.507149
2017-10-05 13:32:22.538151
2017-10-05 13:32:22.571153
2017-10-05 13:32:22.618156
2017-10-05 13:32:22.635157
2017-10-05 13:32:22.673159
2017-10-05 13:32:22.705161
2017-10-05 13:32:22.739163
2017-10-05 13:32:22.773165
2017-10-05 13:32:22.807167
2017-10-05 13:32:22.841169
2017-10-05 13:32:22.870170
2017-10-05 13:32:22.908172
2017-10-05 13:32:22.938174
2017-10-05 13:32:22.971176
2017-10-05 13:32:23.005178
2017-10-05 13:32:23.038180
2017-10-05 13:32:23.071182
2017-10-05 13:32:23.111184
2017-10-05 13:32:23.138186
2017-10-05 13:32:23.169187
2017-10-05 13:32:23.203189
2017-10-05 13:32:23.236191
2017-10-05 13:32:23.269193
2017-10-05 13:32:23.307195
2017-10-05 13:32:23.343197
2017-10-05 13:32:23.372199
2017-10-05 13:32:23.403201
2017-10-05 13:32:23.437203
2017-10-05 13:32:23.472205
2017-10-05 13:32:23.502206
2017-10-05 13:32:23.539208
2017-10-05 13:32:23.571210
2017-10-05 13:32:23.603212
2017-10-05 13:32:23.636214
2017-10-05 13:32:23.669216
2017-10-05 13:32:23.707218
2017-10-05 13:32:23.739220
2017-10-05 13:32:23.774222
2017-10-05 13:32:23.804224
2017-10-05 13:32:23.836225
2017-10-05 13:32:23.870227
2017-10-05 13:32:23.903229
2017-10-05 13:32:23.939231
2017-10-05 13:32:23.978234
2017-10-05 13:32:24.003235
2017-10-05 13:32:24.036237
2017-10-05 13:32:24.077239
2017-10-05 13:32:24.110241
2017-10-05 13:32:24.137243
2017-10-05 13:32:24.174245
2017-10-05 13:32:24.209247
2017-10-05 13:32:24.237248
2017-10-05 13:32:24.272250
2017-10-05 13:32:24.303252
2017-10-05 13:32:24.337254
2017-10-05 13:32:24.377256
2017-10-05 13:32:24.407258
2017-10-05 13:32:24.439260
2017-10-05 13:32:24.472262
2017-10-05 13:32:24.511264
2017-10-05 13:32:24.547266
2017-10-05 13:32:24.572268
2017-10-05 13:32:24.606270
2017-10-05 13:32:24.663273
2017-10-05 13:32:24.672273
2017-10-05 13:32:24.705275
2017-10-05 13:32:24.762278
2017-10-05 13:32:24.771279
2017-10-05 13:32:24.804281
2017-10-05 13:32:24.843283
2017-10-05 13:32:24.876285
2017-10-05 13:32:24.909287
2017-10-05 13:32:24.938289
2017-10-05 13:32:24.981291
2017-10-05 13:32:25.012293
2017-10-05 13:32:25.044295
2017-10-05 13:32:25.078297
2017-10-05 13:32:25.112298
2017-10-05 13:32:25.149301
2017-10-05 13:32:25.173302
2017-10-05 13:32:25.204304
2017-10-05 13:32:25.239306
2017-10-05 13:32:25.278308
2017-10-05 13:32:25.319310
2017-10-05 13:32:25.341312
2017-10-05 13:32:25.372313
2017-10-05 13:32:25.404315
2017-10-05 13:32:25.439317
2017-10-05 13:32:25.472319
2017-10-05 13:32:25.510321
2017-10-05 13:32:25.540323
2017-10-05 13:32:25.572325
2017-10-05 13:32:25.607327
2017-10-05 13:32:25.647329
2017-10-05 13:32:25.674331
2017-10-05 13:32:25.705332
2017-10-05 13:32:25.741334
2017-10-05 13:32:25.775336
2017-10-05 13:32:25.819339
2017-10-05 13:32:25.838340
2017-10-05 13:32:25.871342
2017-10-05 13:32:25.906344
2017-10-05 13:32:25.938346
2017-10-05 13:32:25.977348
2017-10-05 13:32:26.010350
2017-10-05 13:32:26.039351
2017-10-05 13:32:26.074353
2017-10-05 13:32:26.108355
2017-10-05 13:32:26.147358
2017-10-05 13:32:26.171359
2017-10-05 13:32:26.205361
2017-10-05 13:32:26.239363
2017-10-05 13:32:26.273365
2017-10-05 13:32:26.306367
2017-10-05 13:32:26.338369
2017-10-05 13:32:26.373371
2017-10-05 13:32:26.406372
2017-10-05 13:32:26.442375
2017-10-05 13:32:26.479377
2017-10-05 13:32:26.511378
2017-10-05 13:32:26.543380
2017-10-05 13:32:26.574382
2017-10-05 13:32:26.607384
2017-10-05 13:32:26.640386
2017-10-05 13:32:26.674388
2017-10-05 13:32:26.707390
2017-10-05 13:32:26.741392
2017-10-05 13:32:26.775394
2017-10-05 13:32:26.807395
2017-10-05 13:32:26.840397
2017-10-05 13:32:26.880400
2017-10-05 13:32:26.917402
2017-10-05 13:32:26.940403
2017-10-05 13:32:26.974405
2017-10-05 13:32:27.006407
2017-10-05 13:32:27.046409
2017-10-05 13:32:27.080411
2017-10-05 13:32:27.113413
2017-10-05 13:32:27.146415
2017-10-05 13:32:27.176417
2017-10-05 13:32:27.208418
2017-10-05 13:32:27.242420
2017-10-05 13:32:27.276422
2017-10-05 13:32:27.309424
2017-10-05 13:32:27.342426
2017-10-05 13:32:27.376428
2017-10-05 13:32:27.415430
2017-10-05 13:32:27.439432
2017-10-05 13:32:27.476434
2017-10-05 13:32:27.508436
2017-10-05 13:32:27.543438
2017-10-05 13:32:27.576439
2017-10-05 13:32:27.608441
2017-10-05 13:32:27.643443
2017-10-05 13:32:27.675445
2017-10-05 13:32:27.707447
2017-10-05 13:32:27.740449
2017-10-05 13:32:27.779451
2017-10-05 13:32:27.810453
2017-10-05 13:32:27.849455
2017-10-05 13:32:27.877457
2017-10-05 13:32:27.913459
2017-10-05 13:32:27.943460
2017-10-05 13:32:27.979462
2017-10-05 13:32:28.009464
2017-10-05 13:32:28.043466
2017-10-05 13:32:28.076468
2017-10-05 13:32:28.109470
2017-10-05 13:32:28.145472
2017-10-05 13:32:28.177474
2017-10-05 13:32:28.208476
2017-10-05 13:32:28.244478
2017-10-05 13:32:28.278480
2017-10-05 13:32:28.310481
2017-10-05 13:32:28.344483
2017-10-05 13:32:28.379485
2017-10-05 13:32:28.417488
2017-10-05 13:32:28.444489
2017-10-05 13:32:28.476491
2017-10-05 13:32:28.527494
2017-10-05 13:32:28.543495
2017-10-05 13:32:28.577497
2017-10-05 13:32:28.610499
2017-10-05 13:32:28.643500
2017-10-05 13:32:28.677502
2017-10-05 13:32:28.746506
2017-10-05 13:32:28.750507
2017-10-05 13:32:28.776508
2017-10-05 13:32:28.807510
2017-10-05 13:32:28.848512
2017-10-05 13:32:28.881514
2017-10-05 13:32:28.920516
2017-10-05 13:32:28.943518
2017-10-05 13:32:28.979520
2017-10-05 13:32:29.010521
2017-10-05 13:32:29.051524
2017-10-05 13:32:29.076525
2017-10-05 13:32:29.115527
2017-10-05 13:32:29.149529
2017-10-05 13:32:29.185531
2017-10-05 13:32:29.209533
2017-10-05 13:32:29.243535
2017-10-05 13:32:29.276537
2017-10-05 13:32:29.309539
2017-10-05 13:32:29.342540
2017-10-05 13:32:29.376542
2017-10-05 13:32:29.413544
2017-10-05 13:32:29.442546
2017-10-05 13:32:29.477548
2017-10-05 13:32:29.516550
2017-10-05 13:32:29.549552
2017-10-05 13:32:29.579554
2017-10-05 13:32:29.611556
2017-10-05 13:32:29.644558
2017-10-05 13:32:29.687560
2017-10-05 13:32:29.712562
2017-10-05 13:32:29.744563
2017-10-05 13:32:29.777565
2017-10-05 13:32:29.809567
2017-10-05 13:32:29.846569
2017-10-05 13:32:29.884571
2017-10-05 13:32:29.910573
2017-10-05 13:32:29.942575
2017-10-05 13:32:29.976577
2017-10-05 13:32:30.019579
2017-10-05 13:32:30.044581
2017-10-05 13:32:30.077582
2017-10-05 13:32:30.112584
2017-10-05 13:32:30.146586
2017-10-05 13:32:30.196589
2017-10-05 13:32:30.209590
2017-10-05 13:32:30.242592
2017-10-05 13:32:30.275594
2017-10-05 13:32:30.317596
2017-10-05 13:32:30.350598
2017-10-05 13:32:30.378600
2017-10-05 13:32:30.412602
2017-10-05 13:32:30.445604
2017-10-05 13:32:30.478605
2017-10-05 13:32:30.513607
2017-10-05 13:32:30.549609
2017-10-05 13:32:30.579611
2017-10-05 13:32:30.615613
2017-10-05 13:32:30.644615
2017-10-05 13:32:30.689617
2017-10-05 13:32:30.709619
2017-10-05 13:32:30.745621
2017-10-05 13:32:30.776622
2017-10-05 13:32:30.812625
2017-10-05 13:32:30.844626
2017-10-05 13:32:30.899629
2017-10-05 13:32:30.911630
2017-10-05 13:32:30.943632
2017-10-05 13:32:30.982634
2017-10-05 13:32:31.018636
2017-10-05 13:32:31.058639
2017-10-05 13:32:31.077640
2017-10-05 13:32:31.110642
2017-10-05 13:32:31.150644
2017-10-05 13:32:31.184646
2017-10-05 13:32:31.210647
2017-10-05 13:32:31.243649
2017-10-05 13:32:31.282651
2017-10-05 13:32:31.316653
2017-10-05 13:32:31.346655
2017-10-05 13:32:31.378657
2017-10-05 13:32:31.418659
2017-10-05 13:32:31.446661
2017-10-05 13:32:31.482663
2017-10-05 13:32:31.516665
2017-10-05 13:32:31.549667
2017-10-05 13:32:31.582669
2017-10-05 13:32:31.616670
2017-10-05 13:32:31.646672
2017-10-05 13:32:31.683674
2017-10-05 13:32:31.712676
2017-10-05 13:32:31.746678
2017-10-05 13:32:31.783680
2017-10-05 13:32:31.825682
2017-10-05 13:32:31.845684
2017-10-05 13:32:31.887686
2017-10-05 13:32:31.918688
2017-10-05 13:32:31.954690
2017-10-05 13:32:31.978691
2017-10-05 13:32:32.014693
2017-10-05 13:32:32.045695
2017-10-05 13:32:32.086697
2017-10-05 13:32:32.120699
2017-10-05 13:32:32.147701
2017-10-05 13:32:32.197704
2017-10-05 13:32:32.213705
2017-10-05 13:32:32.247707
2017-10-05 13:32:32.278708
2017-10-05 13:32:32.312710
2017-10-05 13:32:32.345712
2017-10-05 13:32:32.383714
2017-10-05 13:32:32.419716
2017-10-05 13:32:32.465719
2017-10-05 13:32:32.480720
2017-10-05 13:32:32.514722
2017-10-05 13:32:32.548724
2017-10-05 13:32:32.581726
2017-10-05 13:32:32.614728
2017-10-05 13:32:32.648730
2017-10-05 13:32:32.687732
2017-10-05 13:32:32.716733
2017-10-05 13:32:32.749735
2017-10-05 13:32:32.780737
2017-10-05 13:32:32.815739
2017-10-05 13:32:32.847741
2017-10-05 13:32:32.881743
2017-10-05 13:32:32.914745
2017-10-05 13:32:32.961747
2017-10-05 13:32:32.980749
2017-10-05 13:32:33.015751
2017-10-05 13:32:33.047752
2017-10-05 13:32:33.084754
2017-10-05 13:32:33.114756
2017-10-05 13:32:33.150758
2017-10-05 13:32:33.180760
2017-10-05 13:32:33.213762
2017-10-05 13:32:33.246764
2017-10-05 13:32:33.280766
2017-10-05 13:32:33.313768
2017-10-05 13:32:33.346769
2017-10-05 13:32:33.381771
2017-10-05 13:32:33.413773
2017-10-05 13:32:33.455776
2017-10-05 13:32:33.480777
2017-10-05 13:32:33.514779
2017-10-05 13:32:33.547781
2017-10-05 13:32:33.580783
2017-10-05 13:32:33.636786
2017-10-05 13:32:33.646787
2017-10-05 13:32:33.680789
2017-10-05 13:32:33.713790
2017-10-05 13:32:33.746792
2017-10-05 13:32:33.780794
2017-10-05 13:32:33.813796
2017-10-05 13:32:33.846798
2017-10-05 13:32:33.880800
2017-10-05 13:32:33.913802
2017-10-05 13:32:33.972805
2017-10-05 13:32:33.979806
2017-10-05 13:32:34.012808
2017-10-05 13:32:34.046809
2017-10-05 13:32:34.079811
2017-10-05 13:32:34.113813
2017-10-05 13:32:34.149815
2017-10-05 13:32:34.183817
2017-10-05 13:32:34.230820
2017-10-05 13:32:34.247821
2017-10-05 13:32:34.283823
2017-10-05 13:32:34.316825
2017-10-05 13:32:34.351827
2017-10-05 13:32:34.384829
2017-10-05 13:32:34.418831
2017-10-05 13:32:34.448832
2017-10-05 13:32:34.483834
2017-10-05 13:32:34.515836
2017-10-05 13:32:34.548838
2017-10-05 13:32:34.583840
2017-10-05 13:32:34.616842
2017-10-05 13:32:34.648844
2017-10-05 13:32:34.687846
2017-10-05 13:32:34.716848
2017-10-05 13:32:34.749850
2017-10-05 13:32:34.786852
2017-10-05 13:32:34.816854
2017-10-05 13:32:34.849855
2017-10-05 13:32:34.883857
2017-10-05 13:32:34.916859
2017-10-05 13:32:34.949861
2017-10-05 13:32:34.983863
2017-10-05 13:32:35.015865
2017-10-05 13:32:35.052867
2017-10-05 13:32:35.087869
2017-10-05 13:32:35.116871
2017-10-05 13:32:35.150873
2017-10-05 13:32:35.183875
2017-10-05 13:32:35.220877
2017-10-05 13:32:35.249878
2017-10-05 13:32:35.281880
2017-10-05 13:32:35.314882
2017-10-05 13:32:35.350884
2017-10-05 13:32:35.384886
2017-10-05 13:32:35.415888
2017-10-05 13:32:35.450890
2017-10-05 13:32:35.482892
2017-10-05 13:32:35.515894
2017-10-05 13:32:35.550896
2017-10-05 13:32:35.582897
2017-10-05 13:32:35.617899
2017-10-05 13:32:35.653901
2017-10-05 13:32:35.687903
2017-10-05 13:32:35.736906
2017-10-05 13:32:35.750907
2017-10-05 13:32:35.785909
2017-10-05 13:32:35.817911
2017-10-05 13:32:35.851913
2017-10-05 13:32:35.884915
2017-10-05 13:32:35.917917
2017-10-05 13:32:35.952919
2017-10-05 13:32:35.983920
2017-10-05 13:32:36.015922
2017-10-05 13:32:36.049924
2017-10-05 13:32:36.081926
2017-10-05 13:32:36.115928
2017-10-05 13:32:36.148930
2017-10-05 13:32:36.182932
2017-10-05 13:32:36.215934
2017-10-05 13:32:36.248935
2017-10-05 13:32:36.282937
2017-10-05 13:32:36.315939
2017-10-05 13:32:36.348941
2017-10-05 13:32:36.385943
2017-10-05 13:32:36.415945
2017-10-05 13:32:36.454947
2017-10-05 13:32:36.496950
2017-10-05 13:32:36.517951
2017-10-05 13:32:36.555953
2017-10-05 13:32:36.586955
2017-10-05 13:32:36.621957
2017-10-05 13:32:36.653959
2017-10-05 13:32:36.686961
2017-10-05 13:32:36.720962
2017-10-05 13:32:36.842969
2017-10-05 13:32:36.876971
2017-10-05 13:32:36.887972
2017-10-05 13:32:36.917974
2017-10-05 13:32:36.951976
2017-10-05 13:32:36.983977
2017-10-05 13:32:37.020980
2017-10-05 13:32:37.049981
2017-10-05 13:32:37.083983
2017-10-05 13:32:37.120985
2017-10-05 13:32:37.156987
2017-10-05 13:32:37.184989
2017-10-05 13:32:37.219991
2017-10-05 13:32:37.251993
2017-10-05 13:32:37.284995
2017-10-05 13:32:37.317997
2017-10-05 13:32:37.352999
2017-10-05 13:32:37.385000
2017-10-05 13:32:37.422003
2017-10-05 13:32:37.452004
2017-10-05 13:32:37.484006
2017-10-05 13:32:37.527009
2017-10-05 13:32:37.551010
2017-10-05 13:32:37.587012
2017-10-05 13:32:37.619014
2017-10-05 13:32:37.653016
2017-10-05 13:32:37.686018
2017-10-05 13:32:37.722020
2017-10-05 13:32:37.757022
2017-10-05 13:32:37.787023
2017-10-05 13:32:37.820025
2017-10-05 13:32:37.853027
2017-10-05 13:32:37.886029
2017-10-05 13:32:37.921031
2017-10-05 13:32:37.954033
2017-10-05 13:32:37.987035
2017-10-05 13:32:38.031037
2017-10-05 13:32:38.053039
2017-10-05 13:32:38.087041
2017-10-05 13:32:38.119042
2017-10-05 13:32:38.153044
2017-10-05 13:32:38.185046
2017-10-05 13:32:38.218048
2017-10-05 13:32:38.253050
2017-10-05 13:32:38.285052
2017-10-05 13:32:38.324054
2017-10-05 13:32:38.353056
2017-10-05 13:32:38.387058
2017-10-05 13:32:38.419060
2017-10-05 13:32:38.453062
2017-10-05 13:32:38.487063
2017-10-05 13:32:38.525066
2017-10-05 13:32:38.553067
2017-10-05 13:32:38.587069
2017-10-05 13:32:38.623071
2017-10-05 13:32:38.658073
2017-10-05 13:32:38.692075
2017-10-05 13:32:38.725077
2017-10-05 13:32:38.758079
2017-10-05 13:32:38.797081
2017-10-05 13:32:38.822083
2017-10-05 13:32:38.854084
2017-10-05 13:32:38.888086
2017-10-05 13:32:38.920088
2017-10-05 13:32:38.954090
2017-10-05 13:32:38.988092
2017-10-05 13:32:39.026094
2017-10-05 13:32:39.055096
2017-10-05 13:32:39.094098
2017-10-05 13:32:39.125100
2017-10-05 13:32:39.161102
2017-10-05 13:32:39.191104
2017-10-05 13:32:39.226106
2017-10-05 13:32:39.262108
2017-10-05 13:32:39.286109
2017-10-05 13:32:39.319111
2017-10-05 13:32:39.356113
2017-10-05 13:32:39.389115
2017-10-05 13:32:39.424117
2017-10-05 13:32:39.456119
2017-10-05 13:32:39.489121
2017-10-05 13:32:39.523123
2017-10-05 13:32:39.556125
2017-10-05 13:32:39.589126
2017-10-05 13:32:39.621128
2017-10-05 13:32:39.654130
2017-10-05 13:32:39.689132
2017-10-05 13:32:39.721134
2017-10-05 13:32:39.755136
2017-10-05 13:32:39.796138
2017-10-05 13:32:39.822140
2017-10-05 13:32:39.855142
2017-10-05 13:32:39.889144
2017-10-05 13:32:39.922146
2017-10-05 13:32:39.955147
2017-10-05 13:32:39.989149
2017-10-05 13:32:40.021151
2017-10-05 13:32:40.055153
2017-10-05 13:32:40.090155
2017-10-05 13:32:40.127157
2017-10-05 13:32:40.155159
2017-10-05 13:32:40.189161
2017-10-05 13:32:40.223163
2017-10-05 13:32:40.258165
2017-10-05 13:32:40.295167
2017-10-05 13:32:40.321168
2017-10-05 13:32:40.354170
2017-10-05 13:32:40.389172
2017-10-05 13:32:40.429175
2017-10-05 13:32:40.460176
2017-10-05 13:32:40.503179
2017-10-05 13:32:40.522180
2017-10-05 13:32:40.554182
2017-10-05 13:32:40.618185
2017-10-05 13:32:40.621186
2017-10-05 13:32:40.654187
2017-10-05 13:32:40.687189
2017-10-05 13:32:40.721191
2017-10-05 13:32:40.758193
2017-10-05 13:32:40.788195
2017-10-05 13:32:40.827197
2017-10-05 13:32:40.856199
2017-10-05 13:32:40.888201
2017-10-05 13:32:40.922203
2017-10-05 13:32:40.955205
2017-10-05 13:32:40.990207
2017-10-05 13:32:41.027209
2017-10-05 13:32:41.057210
2017-10-05 13:32:41.091212
2017-10-05 13:32:41.125214
2017-10-05 13:32:41.157216
2017-10-05 13:32:41.189218
2017-10-05 13:32:41.222220
2017-10-05 13:32:41.256222
2017-10-05 13:32:41.293224
2017-10-05 13:32:41.323226
2017-10-05 13:32:41.357228
2017-10-05 13:32:41.389229
2017-10-05 13:32:41.423231
2017-10-05 13:32:41.462234
2017-10-05 13:32:41.495236
2017-10-05 13:32:41.527237
2017-10-05 13:32:41.557239
2017-10-05 13:32:41.588241
2017-10-05 13:32:41.628243
2017-10-05 13:32:41.662245
2017-10-05 13:32:41.695247
2017-10-05 13:32:41.724249
2017-10-05 13:32:41.757251
2017-10-05 13:32:41.800253
2017-10-05 13:32:41.823254
2017-10-05 13:32:41.856256
2017-10-05 13:32:41.893258
2017-10-05 13:32:41.925260
2017-10-05 13:32:41.957262
2017-10-05 13:32:41.991264
2017-10-05 13:32:42.024266
2017-10-05 13:32:42.056268
2017-10-05 13:32:42.090270
2017-10-05 13:32:42.123271
2017-10-05 13:32:42.156273
2017-10-05 13:32:42.194276
2017-10-05 13:32:42.228277
2017-10-05 13:32:42.262279
2017-10-05 13:32:42.302282
2017-10-05 13:32:42.324283
2017-10-05 13:32:42.358285
2017-10-05 13:32:42.391287
2017-10-05 13:32:42.424289
2017-10-05 13:32:42.460291
2017-10-05 13:32:42.490292
2017-10-05 13:32:42.523294
2017-10-05 13:32:42.555296
2017-10-05 13:32:42.589298
2017-10-05 13:32:42.622300
2017-10-05 13:32:42.662302
2017-10-05 13:32:42.689304
2017-10-05 13:32:42.729306
2017-10-05 13:32:42.758308
2017-10-05 13:32:42.791310
2017-10-05 13:32:42.829312
2017-10-05 13:32:42.857313
2017-10-05 13:32:42.891315
2017-10-05 13:32:42.923317
2017-10-05 13:32:42.958319
2017-10-05 13:32:42.992321
2017-10-05 13:32:43.024323
2017-10-05 13:32:43.057325
2017-10-05 13:32:43.096327
2017-10-05 13:32:43.130329
2017-10-05 13:32:43.163331
2017-10-05 13:32:43.197333
2017-10-05 13:32:43.230335
2017-10-05 13:32:43.263337
2017-10-05 13:32:43.304339
2017-10-05 13:32:43.330340
2017-10-05 13:32:43.357342
2017-10-05 13:32:43.392344
2017-10-05 13:32:43.425346
2017-10-05 13:32:43.460348
2017-10-05 13:32:43.492350
2017-10-05 13:32:43.524352
2017-10-05 13:32:43.559354
2017-10-05 13:32:43.591355
2017-10-05 13:32:43.628358
2017-10-05 13:32:43.658359
2017-10-05 13:32:43.697361
2017-10-05 13:32:43.730363
2017-10-05 13:32:43.764365
2017-10-05 13:32:43.801367
2017-10-05 13:32:43.827369
2017-10-05 13:32:43.858371
2017-10-05 13:32:43.890373
2017-10-05 13:32:43.927375
2017-10-05 13:32:43.959376
2017-10-05 13:32:43.993378
2017-10-05 13:32:44.026380
2017-10-05 13:32:44.061382
2017-10-05 13:32:44.091384
2017-10-05 13:32:44.124386
2017-10-05 13:32:44.159388
2017-10-05 13:32:44.191390
2017-10-05 13:32:44.224392
2017-10-05 13:32:44.258394
2017-10-05 13:32:44.293396
2017-10-05 13:32:44.326397
2017-10-05 13:32:44.360399
2017-10-05 13:32:44.392401
2017-10-05 13:32:44.426403
2017-10-05 13:32:44.458405
2017-10-05 13:32:44.491407
2017-10-05 13:32:44.525409
2017-10-05 13:32:44.561411
2017-10-05 13:32:44.593413
2017-10-05 13:32:44.626415
2017-10-05 13:32:44.663417
2017-10-05 13:32:44.693418
2017-10-05 13:32:44.729421
2017-10-05 13:32:44.761422
2017-10-05 13:32:44.793424
2017-10-05 13:32:44.826426
2017-10-05 13:32:44.861428
2017-10-05 13:32:44.893430
2017-10-05 13:32:44.928432
2017-10-05 13:32:44.961434
2017-10-05 13:32:44.993436
2017-10-05 13:32:45.027438
2017-10-05 13:32:45.064440
2017-10-05 13:32:45.091441
2017-10-05 13:32:45.128443
2017-10-05 13:32:45.159445
2017-10-05 13:32:45.195447
2017-10-05 13:32:45.229449
2017-10-05 13:32:45.261451
2017-10-05 13:32:45.295453
2017-10-05 13:32:45.338455
2017-10-05 13:32:45.359457
2017-10-05 13:32:45.393458
2017-10-05 13:32:45.431461
2017-10-05 13:32:45.460462
2017-10-05 13:32:45.492464
2017-10-05 13:32:45.527466
2017-10-05 13:32:45.559468
2017-10-05 13:32:45.592470
2017-10-05 13:32:45.626472
2017-10-05 13:32:45.661474
2017-10-05 13:32:45.696476
2017-10-05 13:32:45.727478
2017-10-05 13:32:45.769480
2017-10-05 13:32:45.794481
2017-10-05 13:32:45.831484
2017-10-05 13:32:45.859485
2017-10-05 13:32:45.893487
2017-10-05 13:32:45.926489
